prc_neig_h_1,prc_neig_h_2,prc_neig_h_3,ridge_neig_h_1,ridge_neig_h_2,ridge_neig_h_3,lasso_neig_h_1,lasso_neig_h_2,lasso_neig_h_3,xgb_neig_h_1,xgb_neig_h_2,xgb_neig_h_3,cb_ridge_lasso_neig_h_1,cb_ridge_lasso_neig_h_2,cb_ridge_lasso_neig_h_3
0.6683442409195316,1.1651272433231648,1.2306741105545582,0.9293280586145508,0.6187441759577682,0.8167151896456653,0.72792424324697,0.5705757627218606,0.4790049662340864,0.63966507,0.9206853,0.61682606,0.8286261509307604,0.5946599693398145,0.6478600779398758
1.1791060458671598,0.9748089697824712,1.230771271114704,0.911351696898984,1.4152345389269316,0.808397210071485,0.7431224665860905,0.7133524633004364,0.5536032485770974,1.0098963,0.7490802,0.7174072,0.8272370817425372,1.064293501113684,0.6810002293242912
0.9424671351245416,1.0544859439734957,0.901237971073766,0.846363576567581,0.8182845011544568,1.0995731681727214,0.733945092959837,0.7077699580138076,0.5901188650343321,0.6339293,0.7339102,0.82239497,0.790154334763709,0.7630272295841323,0.8448460166035268
0.7306507140519043,0.9130436556854048,0.9862059646489012,0.6590569566892914,0.6546796362083737,0.7351864512848718,0.6409980033894003,0.7271027414966968,0.5818554774827129,0.75820965,0.49056363,0.73931664,0.6500274800393459,0.6908911888525353,0.6585209643837924
0.990215210806002,0.7296175489139225,0.8140084407169048,0.8567961347293651,0.7870899312017681,0.730165767360799,0.5800428404045979,0.7430929236658417,0.5895205033777522,0.7744885,0.7244886,0.4209275,0.7184194875669815,0.7650914274338049,0.6598431353692755
1.078205538123406,0.6670174115146794,0.5325478510744338,1.0289028029066238,0.9956424529000368,0.8556885545324471,0.7435334713783968,0.7498347222637711,0.6598198965105984,0.526039,0.6993341,0.5631808,0.8862181371425103,0.872738587581904,0.7577542255215227
0.8243866715628283,0.984862037364453,0.6291812240875037,0.8447048580523351,1.2083843693733245,0.7189642007004574,0.7346564983989228,0.8585572448311087,0.6891562179938815,0.6834142,0.47194248,0.67268115,0.7896806782256289,1.0334708071022165,0.7040602093471695
0.8131048141111104,0.9468205626683242,0.9344788843331452,0.8274452816601283,0.8243676529846226,0.9481354513454836,0.8195952033737585,0.8543499388876827,0.9841044187676848,0.6728221,0.5546439,0.5,0.8235202425169434,0.8393587959361526,0.9661199350565842
0.632093612548438,0.7299733238133765,0.8111024896267987,0.5491934821309066,0.2852808842074879,0.7437387522050284,0.6869507179138232,0.8347913977675441,0.8968777698718936,0.55184555,0.55339336,0.6006844,0.6180721000223649,0.560036140987516,0.820308261038461
0.7267048934464262,0.5789580267393979,0.6649540915903341,0.6326038826456382,0.6351469545202585,0.5362364019079789,0.7460984590913188,0.7567123969777261,0.760906617114331,0.6138078,0.56677455,0.7548036,0.6893511708684785,0.6959296757489923,0.648571509511155
0.7181490989534154,0.6094200573569801,0.5301634947169501,0.6902643275467395,1.0046250812125823,0.6723728588782608,0.7301197133575317,0.7709241882538634,0.6731378537718157,0.62229925,0.4502809,0.63163525,0.7101920204521356,0.8877746347332229,0.6727553563250382
0.916273229538726,0.5161707414693417,0.4782048287885262,0.7804205423694579,0.7436728480016043,0.7343663332793094,0.7330791858341421,0.7319862223053459,0.7268544669076553,0.64605623,0.42567083,0.5,0.7567498641018,0.7378295351534752,0.7306104000934823
1.1035952367298494,0.6512208132513178,0.4571055277911389,0.7237955467774478,0.9328637024473974,0.7582028518593756,0.6545984731218544,0.7317697214765693,0.7077123221394831,0.6679803,0.57720923,0.5111217,0.6891970099496512,0.8323167119619833,0.7329575869994294
0.9144751201681928,0.9297425341461104,0.5714359715620522,0.9915419600406296,0.8501089780454426,0.8505397550377874,0.6839164228095787,0.6602016814141167,0.6930624010527996,0.73715377,0.63369626,0.5628681,0.8377291914251042,0.7551553297297797,0.7718010780452935
1.0328460776321495,0.9271350954971922,0.9007745132700338,0.8716351899057972,1.1264311335358772,0.7284614666320599,0.7425188735945365,0.7107471424563488,0.7250549410714139,0.7597005,0.852996,0.68138754,0.8070770317501669,0.9185891379961132,0.7267582038517368
1.4218311415122058,1.0142509163062887,0.9090213750666306,1.131772952304499,1.1708248267630887,1.273029974713367,0.8002584847635179,0.7952818486274432,0.7983397029103312,0.9873304,0.8711412,0.90386504,0.9660157185340084,0.983053337695266,1.0356848388118491
1.1436423992144915,1.2639649323924953,0.9837159918207914,0.997510058049746,1.1853736043409997,1.133114210891027,0.8494158088133595,0.7604995309826381,0.7979551769670471,0.8165384,0.807925,0.7131451,0.9234629334315528,0.9729365676618188,0.965534693929037
1.2225649197272226,1.1365428609868666,1.3007279380367658,0.9612398277244072,1.4794439015857468,1.2871114973139806,0.8397606224237368,0.7415614523845513,0.7793659397640992,0.8048855,0.7074523,1.1458894,0.900500225074072,1.1105026769851492,1.03323871853904
1.2307307777781775,1.133694898912987,1.0863406717939323,1.06057498906682,0.6615125831161272,1.1267773819518918,0.8255884117896334,0.7100113183169934,0.6415846624261591,0.8694797,0.72991973,0.7405659,0.9430817004282266,0.6857619507165602,0.8841810221890254
1.265075055434362,1.064224400063245,1.0664548472578663,1.074551268788495,1.079591990553229,0.978698101443723,0.7874640475763395,0.8073342933560912,0.5496963209496517,0.35934314,0.8507333,0.8668554,0.9310076581824172,0.94346314195466,0.7641972111966874
1.341783428389139,1.1569750197338826,1.0649003637661068,1.1310778435191655,0.8859672860309357,1.014013424381777,0.8777715354716433,0.8314275004044451,0.7342536653586752,0.64166313,0.4418831,0.7869744,1.0044246894954043,0.8586973932176905,0.8741335448702261
1.2356781672729675,1.1656232125122472,1.0456388456527757,0.8417721774855261,0.8071850676596678,0.8830765174739278,0.7423275350902406,0.9220155412860558,0.8126746375853172,0.89103496,0.5189481,0.3488137,0.7920498562878834,0.8646003044728618,0.8478755775296225
1.0550158208862257,1.0266938815778297,1.0891207944335082,0.8907712082987703,0.5080442497958277,0.9529951728956018,0.7986512784912982,0.822810688375639,0.8629141106388922,0.810837,0.6291171,0.6293524,0.8447112433950343,0.6654274690857334,0.907954641767247
1.033619997949042,1.0038138326936898,0.9610010789238912,0.9250302765583802,1.308047884608852,0.7266759285498334,0.8535565270975858,0.8718192829813365,0.819248909792767,0.8207197,0.61320984,0.7772937,0.889293401827983,1.0899335837950943,0.7729624191713003
1.028472906280375,0.8602308789895079,0.9242885798699828,1.0212741297393657,1.003690881910349,1.0260737342336692,0.7877939754357242,0.9016903348045422,0.8688466087546627,0.6914212,0.7321988,0.64956415,0.9045340525875448,0.9526906083574456,0.947460171494166
0.9571095168417164,0.8231169204597595,0.7860175742716878,0.8223303425567409,0.9288476837071654,0.9474157924259572,0.7943120104658203,0.7921205495875264,0.8983571255511962,0.9197777,0.62338436,0.75623363,0.8083211765112805,0.8604841166473459,0.9228864589885768
1.0300974049654226,0.7448532882068022,0.7414686775869346,0.9193581478054202,1.0261214042056697,1.1056014681917996,0.7727112280396249,0.8218996821221969,0.8026469915516825,0.842707,0.71124905,0.6894906,0.8460346879225226,0.9240105431639332,0.9541242298717412
0.5662865666781958,0.7928488559294482,0.6106653342837187,0.7086562034233624,0.7678877895380923,0.7901964429529869,0.7247118556698444,0.7395986142983466,0.7775300697789204,0.6892305,0.5695319,0.78164464,0.7166840295466035,0.7537432019182195,0.7838632563659536
0.568985119971018,0.5051062311914138,0.7134805746774161,0.5383610727089632,0.846133108619055,0.8319292853348816,0.606305139406811,0.7229523764320341,0.7081591421619085,0.68825555,0.5205438,0.7312204,0.5723331060578871,0.7845427425255446,0.770044213748395
0.4811922095183498,0.4982003317835479,0.4127624035531362,0.4215408313057814,0.198034971168675,0.6562232057424839,0.6021211919582656,0.5911629479494227,0.7048086610563629,0.6215299,0.54960406,0.5425942,0.5118310116320235,0.3945989595590488,0.6805159333994234
0.7483174219605527,0.3444063043492789,0.3948950140319082,0.667512988332788,0.6042103323200964,0.6087360931279644,0.6420489211641479,0.6315609977199149,0.6162984317783661,0.65752214,0.58333415,0.6837249,0.654780954748468,0.6178856650200056,0.6125172624531652
0.3865788145998529,0.4949195565516145,0.3165143008310855,0.4812425768425971,0.7240290813852102,0.5506760994544384,0.6246370063628656,0.6103088532694876,0.6252644554487266,0.40908477,0.5376806,0.5,0.5529397916027313,0.6671689673273489,0.5879702774515825
0.548712242768916,0.2601675485524088,0.3951266870202383,0.4840133441813445,1.0057024676390771,0.8566747601689454,0.5582650286882087,0.5748420219700267,0.6262331742484444,0.47105065,0.5077425,0.74348223,0.5211391864347766,0.7902722448045518,0.7414539672086948
0.9160708035769703,0.3862301124401831,0.2274459496521932,0.8319308998372494,0.7408790793807883,0.8512188310133354,0.6444414355851555,0.5509021762240591,0.5681609763704616,0.53553975,0.5661245,0.5476197,0.7381861677112025,0.6458906278024237,0.7096899036918984
0.9086417581482849,0.7692951580940023,0.341821447497099,0.7552784837142212,0.8374306515847387,0.7425824258037728,0.6056698701363935,0.6169654018109794,0.522918394056097,0.7804248,0.8120606,0.6390459,0.6804741769253073,0.727198026697859,0.6327504099299348
0.9264130563244288,0.8840315044741549,0.8258647411628782,0.7250810309094557,0.8389000053209043,0.9095656016262502,0.6133744675552156,0.5747561351062374,0.5760551795162956,0.7357187,0.6866145,0.8432444,0.6692277492323357,0.7068280702135707,0.7428103905712728
1.0305915022517418,0.9974139906731708,0.8512388955548662,0.8903514279550855,0.7483884007727327,0.8251475943217539,0.7443021354828598,0.5853907704202634,0.5476706995057689,0.9615208,0.73503506,0.78130627,0.8173267817189727,0.666889585596498,0.6864091469137614
1.1251811925265005,1.0115698799587425,0.9915194526319616,0.9820365007187444,1.1632410979557877,0.9033242372347248,0.7165461529524293,0.7118725933854567,0.559879566798429,0.95473605,0.75032675,0.7981828,0.8492913268355868,0.9375568456706224,0.7316019020165769
1.2043441677199742,1.1971322522367929,1.0365706550566374,1.096675498288931,1.2683049945923286,1.1747949809344156,0.7937135305142137,0.6999142683718549,0.7203784854210823,0.89989907,0.9487983,0.9136336,0.9451945144015724,0.9841096314820916,0.947586733177749
0.7539952060575105,1.2250853136014022,1.2079151067119769,0.8928998691807225,0.9397108819096208,1.0879269419327091,0.8893193768115641,0.7553521699594865,0.704158222005129,0.69250697,0.7454745,0.72047174,0.8911096229961433,0.8475315259345537,0.8960425819689191
1.1901335206082928,0.7787572464496345,1.2066192342936355,1.2048456239337668,0.9544841990542436,1.096952338874298,0.9408517028100856,0.8070382161636522,0.8093308707772189,0.9845119,0.7874578,0.7457888,1.0728486633719263,0.8807612076089479,0.9531416048257584
1.2876092314125869,1.0435312167366393,0.6976940104636383,1.2180118775767073,1.2672704682249694,1.0798705733869391,0.9463659857895916,0.8850772918836078,0.8119118655170597,0.88665944,0.83142877,0.85756177,1.0821889316831494,1.0761738800542886,0.9458912194519996
1.1944199826713051,1.086889053808034,0.9626478844399692,1.0950324917678165,1.154727340627969,1.2393432135450244,0.9392207545658348,0.8990033675719327,0.8570710125238967,0.92617214,0.9432035,0.8296718,1.0171266231668257,1.0268653540999508,1.0482071130344606
1.4966919790391962,1.1367965870134973,1.0960219068349542,1.251160068819354,0.9712879548629576,1.2091058735824995,0.9690379815422816,0.8691892710430995,0.8958113694721725,0.79263145,0.68879014,1.075673,1.1100990251808178,0.9202386129530286,1.052458621527336
1.057780373787734,1.3511678100742588,1.0409239831243169,1.0675387852690603,0.6963545047257411,0.9413501047983004,0.984171923426639,0.9552715358117596,0.8239841777831747,0.69003665,0.8417929,0.6371902,1.0258553543478497,0.8258130202687504,0.8826671412907375
0.8586655149171,1.1086007757522511,1.3618999236610647,1.001724944944665,0.9208430805731832,1.0317556126460192,0.9186145715288504,0.9339888695189208,0.9417941356453394,0.84173006,0.8764994,1.0045152,0.9601697582367577,0.927415975046052,0.9867748741456792
0.8529263510386492,0.9849525265730856,1.033781582292834,0.8828446534010896,1.239633221172387,0.8840105886365254,1.0010871741010794,0.8595471265283897,0.8962790056541892,0.8040052,0.79870844,0.86244756,0.9419659137510844,1.0495901738503883,0.8901447971453573
1.0162380154058908,0.7038080493096852,0.8654543146712135,0.9532445535771992,0.8011829252926268,0.9609598737930896,0.9818527675779236,0.9391772031793432,0.8411751681672048,0.88045114,0.8182785,0.73776966,0.9675486605775614,0.8701800642359849,0.9010675209801472
1.1757085494941373,0.7635883299298015,0.6544621523351596,1.0547191245990877,1.007361660547097,0.924908583114171,0.9203365431725444,0.8984775104392657,0.9096262763224792,0.76572496,0.9879291,0.9613014,0.987527833885816,0.9529195854931812,0.9172674297183252
1.0088734245657776,0.931562894789105,0.655366441221789,1.0995913630050742,0.9647436264669385,0.8148059139234003,1.0654850936707647,0.8341047090166509,0.8422382843784458,0.91364455,0.7170448,0.951825,1.0825382283379197,0.8994241677417947,0.828522099150923
0.8465862951112122,0.8849942288431013,0.8701073687727601,0.8600044212926048,1.1885323215279988,0.8619227906738929,0.9566360342266008,0.9353250002063542,0.7789280826785246,0.93374074,0.8076738,0.72313607,0.9083202277596027,1.0619286608671763,0.8204254366762087
1.1938695365985224,0.8904510049908531,0.858583373198387,0.9431915926011444,0.8131483898309814,0.9280613855216608,0.9202027661866476,0.8744471105591816,0.8611118403512601,0.7363847,0.8062786,0.963464,0.931697179393896,0.8437977501950815,0.8945866129364605
0.7730821140365791,1.1415860623076275,0.8550436717695167,0.8174703099100827,0.6265763165997131,0.6820032872391364,0.8053615489499765,0.8324333131002082,0.7696539345200212,0.7778245,0.763101,0.93611336,0.8114159294300296,0.7295048148499607,0.7258286108795788
0.7599436990782401,0.787193762433748,1.1658838368516582,0.9123973047530034,0.8636651730381448,0.759751737975785,0.9279686818936584,0.7322355554726154,0.7512807048896064,0.95029736,0.81102324,0.96773326,0.920182993323331,0.7979503642553801,0.7555162214326957
0.6836921676299376,0.6915269638329617,0.7582875881051119,0.7854523077033309,0.5999784664162395,0.7026004296442991,0.8706528460631082,0.8311084959622006,0.6169723139491566,0.9049542,0.7682796,0.7460942,0.8280525768832195,0.7155434811892201,0.6597863717967278
-0.6893393852820846,0.5102027481443887,0.6168855803979666,-0.2738476753530145,0.2826002279892249,0.4877524572917064,0.6550788073918227,0.6985436925280064,0.6775159857082529,0.27787095,0.4569415,0.4040593,0.190615566019404,0.4905719602586156,0.5826342214999797
-0.6895241678589953,-0.3586228334607346,0.4692467766786156,-0.5841138795390088,-1.4504137190786504,0.0626759557314294,0.3340331771528838,0.462384760087586,0.5619433201669914,0.029652076,0.27711266,0.4937474,-0.1250403511930625,-0.4940144794955322,0.3123096379492104
-0.9521997530583144,-0.836147241841841,-0.5418356720330466,-0.7289669739730793,-1.1767143715243118,-0.8726289387890726,0.2909206081093575,0.1700803979885153,0.2818274998605339,-0.06574138,0.121132284,0.33839747,-0.2190231829318609,-0.5033169867678983,-0.2954007194642693
-0.943038976651398,-1.3003951102156093,-0.8541398616596969,-0.6692825774568173,-1.0690221465542689,-1.1513603298917143,0.2189433268200173,0.1175674664313324,0.0572496108199188,-0.03225702,-0.10871981,-0.26074263,-0.2251696253184,-0.4757273400614682,-0.5470553595358978
-1.040421947162295,-1.2132435192901956,-1.3681787489695731,-0.8003127222103277,-1.1831473235850265,-1.21536013711825,0.0955522269317925,0.1350387922453496,-0.0853243470644512,-0.111090355,-0.010243036,-0.2890407,-0.3523802476392675,-0.5240542656698385,-0.6503422420913506
-1.4766732021198044,-1.343092673105907,-1.3264547271001688,-1.1430701646943826,-1.6087891166528778,-1.18364050620479,-0.0883712134097978,-0.0017848820756762,-0.0099928861740145,-0.21447013,-0.11717133,-0.46444714,-0.6157206890520902,-0.8052869993642771,-0.5968166961894023
1.016297962659158,-1.4235197788699812,-1.1297512823584182,0.1397790287972812,-0.1895896548267937,-0.5306835127748026,0.3374439781454029,0.0137570718139576,0.0062413024288,0.37539554,0.28698474,0.15678152,0.238611503471342,-0.087916291506418,-0.2622211051730013
1.1513143048539634,0.5765524432578895,-1.2423241338323865,0.7218855761057612,0.3209078098255683,-0.2855122814661397,0.5176497112770051,0.4623991052607304,-0.0211607976943519,0.5508768,0.5567225,0.5,0.6197676436913832,0.3916534575431494,-0.1533365395802458
0.5327091175873859,1.4913345118658967,1.1353888570685684,0.3738730731917722,0.3157047360505738,0.3025297784861374,0.1768580010135175,0.4819656378181289,0.4751511194836261,0.5,0.4976851,0.5277566,0.2753655371026449,0.3988351869343514,0.3888404489848817
0.4440612989297349,1.2730393011534362,1.6115861555813409,0.3444141592654584,0.534593241757851,0.2981046139049774,0.2798027587192943,0.2828570999373201,0.4945677671143761,0.4644635,0.45276088,0.384772,0.3121084589923763,0.4087251708475855,0.3963361905096767
0.8479910279279297,1.1485887665839227,1.5000317444187248,0.6000673194269532,1.3629522385728234,0.4362062357301274,0.4502180399350233,0.3288508293812355,0.3754313682186006,0.587257,0.43607605,0.5391652,0.5251426796809883,0.8459015339770295,0.405818801974364
1.4961812000349548,0.9134027162965352,0.9568098516424,1.108392593704564,2.024011231625094,1.5133639166968762,0.6373221828270613,0.5402361101862345,0.5799770701307062,0.5967421,0.6080301,0.6809988,0.8728573882658126,1.2821236709056645,1.0466704934137911
3.564994116972315,1.14980285963606,0.9273399308632392,3.2679244442047457,3.201058296661307,2.1631874557795334,1.3778164312925674,0.8200853378409142,0.9756038946727263,0.9714218,0.6557036,0.86222327,2.3228704377486564,2.0105718172511104,1.5693956752261298
3.622424462867502,2.4561653878761622,1.3716064725986423,3.5672458545046823,4.311205969976476,2.9546124738435737,1.889987034176955,1.6107732977536726,1.2104407067918956,1.197615,0.6366519,0.860947,2.7286164443408185,2.9609896338650743,2.082526590317735
3.701884509883461,3.249106150069822,2.3744003810191026,3.682240486316352,4.070537090631303,4.164532891800931,2.1143569252835652,2.1933583638720995,2.046987605366664,1.23736,1.0211535,0.69581383,2.8982987057999585,3.1319477272517013,3.1057602485837976
3.840812953669667,3.933199447929399,3.2252386174871295,3.586122843924942,4.135419611257409,3.876231460918264,2.312299503888455,2.336948770261238,2.6774645693445804,1.2732596,1.0350869,1.3096405,2.9492111739066984,3.2361841907593236,3.2768480151314225
4.169318566462927,4.273827600013577,4.159156974108995,3.999900702456595,3.608094460429903,3.8726130646957815,2.812443843156463,2.441581244286408,2.892673544405739,1.5793576,1.9140315,1.9501963,3.406172272806529,3.0248378523581554,3.3826433045507605
4.958365940691002,4.523794459326384,4.490859582389349,4.533473708779263,3.738801184359076,3.796279452772707,3.7637295061427913,3.098174653696703,3.090827848818818,2.2856686,2.3052812,2.7834687,4.148601607461027,3.4184879190278896,3.4435536507957627
3.062990406077143,4.3021573727058415,3.932470272005498,3.5135142826235928,3.697893180292884,3.472282603854637,2.949502445354105,3.4446977592183474,3.2863821840079845,1.186964,2.3063548,2.6516883,3.2315083639888487,3.571295469755616,3.3793323939313105
3.284627625179554,2.3173877299337446,3.891533266768231,3.720875517042535,4.0173784803628045,4.026506305193572,2.745672613871529,2.805880351546337,3.5856532517091786,2.2746453,1.166135,2.5778258,3.233274065457032,3.411629415954571,3.8060797784513754
4.323150223791723,2.6031895407644,1.835053371773192,4.40568885828352,4.826555103244339,3.7894427070514567,3.714065377086832,3.0051777708676086,3.1615168851918436,2.1218903,2.5560663,2.8776674,4.0598771176851765,3.915866437055974,3.4754797961216504
5.121154707579214,3.61374073998588,2.4172747072042178,5.306887449453174,4.8128220453983905,4.11877060629979,4.818530579783584,4.159696766481668,3.563021163055727,1.7414016,2.738279,3.1287444,5.062709014618379,4.486259405940029,3.8408958846777583
5.658970111111914,4.357709330636875,3.1418079966118757,5.8259247239853105,5.11256298284461,4.540684258445907,5.5043543421666445,5.105938570570651,4.408863764958882,2.1873474,0.5442443,3.2090454,5.665139533075978,5.109250776707631,4.474774011702395
5.7087839264442755,5.093476161740599,4.2495106997099565,5.642597347691024,5.517920681702205,5.174108465439368,5.5087126864641895,5.878606515359776,4.853602330601563,1.9199921,0.99145836,1.245497,5.575655017077606,5.698263598530991,5.013855398020466
5.979499862828799,5.9210945885783905,5.44767877168094,5.889883113090704,5.82738515754588,6.062585520095103,5.904440176555204,5.65058225391512,5.757307421157263,3.6869133,0.5271259,3.7011833,5.897161644822955,5.7389837057305,5.909946470626183
6.2412230681483845,6.292446377567422,5.902124940315429,6.591132344699081,6.50097126824139,5.865220246100712,7.377037640315354,6.18344030470375,5.478462272902393,3.8502934,2.890881,2.1790738,6.984084992507217,6.3422057864725705,5.671841259501552
6.574993112945126,6.38419980474782,6.4720616788445575,6.374098560743515,6.835880636434152,6.383098892750921,6.452100145781886,7.436945690425198,5.992516754564687,3.8665953,3.5656595,4.04451,6.4130993532627,7.136413163429674,6.1878078236578045
7.430042052277232,6.688516907705656,6.535703682048732,7.309452523360368,6.51886815444075,7.557337984592532,7.136026013725086,6.773073681961317,7.470542468402328,4.38475,3.7461436,4.683676,7.2227392685427265,6.645970918201034,7.51394022649743
7.473748598585622,7.411694430295565,6.9142010406938414,7.238036963364223,8.088495955748076,7.217551725972553,6.7469378686780965,7.483184199124652,7.149183780498109,4.7172494,3.605369,4.4238715,6.992487416021159,7.785840077436364,7.183367753235331
